Ad ID,Advertiser ID,Headline,Description,URL
1960,646,Ad from advertiser #646,Ad #4 of advertiser #646,https://www.amazon.com?advertiser=646&ad=4
1961,647,Ad from advertiser #647,Ad #1 of advertiser #647,https://www.amazon.com?advertiser=647&ad=1
1962,648,Ad from advertiser #648,Ad #1 of advertiser #648,https://www.amazon.com?advertiser=648&ad=1
1963,648,Ad from advertiser #648,Ad #2 of advertiser #648,https://www.amazon.com?advertiser=648&ad=2
1964,649,Ad from advertiser #649,Ad #1 of advertiser #649,https://www.amazon.com?advertiser=649&ad=1
1965,649,Ad from advertiser #649,Ad #2 of advertiser #649,https://www.amazon.com?advertiser=649&ad=2
1966,649,Ad from advertiser #649,Ad #3 of advertiser #649,https://www.amazon.com?advertiser=649&ad=3
1967,649,Ad from advertiser #649,Ad #4 of advertiser #649,https://www.amazon.com?advertiser=649&ad=4
1968,649,Ad from advertiser #649,Ad #5 of advertiser #649,https://www.amazon.com?advertiser=649&ad=5
1969,650,Ad from advertiser #650,Ad #1 of advertiser #650,https://www.amazon.com?advertiser=650&ad=1
1970,650,Ad from advertiser #650,Ad #2 of advertiser #650,https://www.amazon.com?advertiser=650&ad=2
1971,650,Ad from advertiser #650,Ad #3 of advertiser #650,https://www.amazon.com?advertiser=650&ad=3
1972,650,Ad from advertiser #650,Ad #4 of advertiser #650,https://www.amazon.com?advertiser=650&ad=4
1973,650,Ad from advertiser #650,Ad #5 of advertiser #650,https://www.amazon.com?advertiser=650&ad=5
1974,651,Ad from advertiser #651,Ad #1 of advertiser #651,https://www.amazon.com?advertiser=651&ad=1
1975,651,Ad from advertiser #651,Ad #2 of advertiser #651,https://www.amazon.com?advertiser=651&ad=2
1976,651,Ad from advertiser #651,Ad #3 of advertiser #651,https://www.amazon.com?advertiser=651&ad=3
1977,652,Ad from advertiser #652,Ad #1 of advertiser #652,https://www.amazon.com?advertiser=652&ad=1
1978,652,Ad from advertiser #652,Ad #2 of advertiser #652,https://www.amazon.com?advertiser=652&ad=2
1979,653,Ad from advertiser #653,Ad #1 of advertiser #653,https://www.amazon.com?advertiser=653&ad=1
1980,654,Ad from advertiser #654,Ad #1 of advertiser #654,https://www.amazon.com?advertiser=654&ad=1
1981,654,Ad from advertiser #654,Ad #2 of advertiser #654,https://www.amazon.com?advertiser=654&ad=2
1982,655,Ad from advertiser #655,Ad #1 of advertiser #655,https://www.amazon.com?advertiser=655&ad=1
1983,655,Ad from advertiser #655,Ad #2 of advertiser #655,https://www.amazon.com?advertiser=655&ad=2
1984,655,Ad from advertiser #655,Ad #3 of advertiser #655,https://www.amazon.com?advertiser=655&ad=3
1985,656,Ad from advertiser #656,Ad #1 of advertiser #656,https://www.amazon.com?advertiser=656&ad=1
1986,656,Ad from advertiser #656,Ad #2 of advertiser #656,https://www.amazon.com?advertiser=656&ad=2
1987,657,Ad from advertiser #657,Ad #1 of advertiser #657,https://www.amazon.com?advertiser=657&ad=1
1988,657,Ad from advertiser #657,Ad #2 of advertiser #657,https://www.amazon.com?advertiser=657&ad=2
1989,657,Ad from advertiser #657,Ad #3 of advertiser #657,https://www.amazon.com?advertiser=657&ad=3
1990,658,Ad from advertiser #658,Ad #1 of advertiser #658,https://www.amazon.com?advertiser=658&ad=1
1991,658,Ad from advertiser #658,Ad #2 of advertiser #658,https://www.amazon.com?advertiser=658&ad=2
1992,659,Ad from advertiser #659,Ad #1 of advertiser #659,https://www.amazon.com?advertiser=659&ad=1
1993,659,Ad from advertiser #659,Ad #2 of advertiser #659,https://www.amazon.com?advertiser=659&ad=2
1994,659,Ad from advertiser #659,Ad #3 of advertiser #659,https://www.amazon.com?advertiser=659&ad=3
1995,659,Ad from advertiser #659,Ad #4 of advertiser #659,https://www.amazon.com?advertiser=659&ad=4
1996,660,Ad from advertiser #660,Ad #1 of advertiser #660,https://www.amazon.com?advertiser=660&ad=1
1997,661,Ad from advertiser #661,Ad #1 of advertiser #661,https://www.amazon.com?advertiser=661&ad=1
1998,661,Ad from advertiser #661,Ad #2 of advertiser #661,https://www.amazon.com?advertiser=661&ad=2
1999,662,Ad from advertiser #662,Ad #1 of advertiser #662,https://www.amazon.com?advertiser=662&ad=1
2000,662,Ad from advertiser #662,Ad #2 of advertiser #662,https://www.amazon.com?advertiser=662&ad=2
2001,663,Ad from advertiser #663,Ad #1 of advertiser #663,https://www.amazon.com?advertiser=663&ad=1
2002,664,Ad from advertiser #664,Ad #1 of advertiser #664,https://www.amazon.com?advertiser=664&ad=1
2003,664,Ad from advertiser #664,Ad #2 of advertiser #664,https://www.amazon.com?advertiser=664&ad=2
2004,664,Ad from advertiser #664,Ad #3 of advertiser #664,https://www.amazon.com?advertiser=664&ad=3
2005,665,Ad from advertiser #665,Ad #1 of advertiser #665,https://www.amazon.com?advertiser=665&ad=1
2006,666,Ad from advertiser #666,Ad #1 of advertiser #666,https://www.amazon.com?advertiser=666&ad=1
2007,666,Ad from advertiser #666,Ad #2 of advertiser #666,https://www.amazon.com?advertiser=666&ad=2
2008,666,Ad from advertiser #666,Ad #3 of advertiser #666,https://www.amazon.com?advertiser=666&ad=3
2009,666,Ad from advertiser #666,Ad #4 of advertiser #666,https://www.amazon.com?advertiser=666&ad=4
2010,667,Ad from advertiser #667,Ad #1 of advertiser #667,https://www.amazon.com?advertiser=667&ad=1
2011,667,Ad from advertiser #667,Ad #2 of advertiser #667,https://www.amazon.com?advertiser=667&ad=2
2012,667,Ad from advertiser #667,Ad #3 of advertiser #667,https://www.amazon.com?advertiser=667&ad=3
2013,667,Ad from advertiser #667,Ad #4 of advertiser #667,https://www.amazon.com?advertiser=667&ad=4
2014,667,Ad from advertiser #667,Ad #5 of advertiser #667,https://www.amazon.com?advertiser=667&ad=5
2015,668,Ad from advertiser #668,Ad #1 of advertiser #668,https://www.amazon.com?advertiser=668&ad=1
2016,669,Ad from advertiser #669,Ad #1 of advertiser #669,https://www.amazon.com?advertiser=669&ad=1
2017,669,Ad from advertiser #669,Ad #2 of advertiser #669,https://www.amazon.com?advertiser=669&ad=2
2018,669,Ad from advertiser #669,Ad #3 of advertiser #669,https://www.amazon.com?advertiser=669&ad=3
2019,670,Ad from advertiser #670,Ad #1 of advertiser #670,https://www.amazon.com?advertiser=670&ad=1
2020,671,Ad from advertiser #671,Ad #1 of advertiser #671,https://www.amazon.com?advertiser=671&ad=1
2021,671,Ad from advertiser #671,Ad #2 of advertiser #671,https://www.amazon.com?advertiser=671&ad=2
2022,671,Ad from advertiser #671,Ad #3 of advertiser #671,https://www.amazon.com?advertiser=671&ad=3
2023,671,Ad from advertiser #671,Ad #4 of advertiser #671,https://www.amazon.com?advertiser=671&ad=4
2024,672,Ad from advertiser #672,Ad #1 of advertiser #672,https://www.amazon.com?advertiser=672&ad=1
2025,672,Ad from advertiser #672,Ad #2 of advertiser #672,https://www.amazon.com?advertiser=672&ad=2
2026,672,Ad from advertiser #672,Ad #3 of advertiser #672,https://www.amazon.com?advertiser=672&ad=3
2027,672,Ad from advertiser #672,Ad #4 of advertiser #672,https://www.amazon.com?advertiser=672&ad=4
2028,672,Ad from advertiser #672,Ad #5 of advertiser #672,https://www.amazon.com?advertiser=672&ad=5
2029,673,Ad from advertiser #673,Ad #1 of advertiser #673,https://www.amazon.com?advertiser=673&ad=1
2030,674,Ad from advertiser #674,Ad #1 of advertiser #674,https://www.amazon.com?advertiser=674&ad=1
2031,674,Ad from advertiser #674,Ad #2 of advertiser #674,https://www.amazon.com?advertiser=674&ad=2
2032,674,Ad from advertiser #674,Ad #3 of advertiser #674,https://www.amazon.com?advertiser=674&ad=3
2033,674,Ad from advertiser #674,Ad #4 of advertiser #674,https://www.amazon.com?advertiser=674&ad=4
2034,675,Ad from advertiser #675,Ad #1 of advertiser #675,https://www.amazon.com?advertiser=675&ad=1
2035,675,Ad from advertiser #675,Ad #2 of advertiser #675,https://www.amazon.com?advertiser=675&ad=2
2036,675,Ad from advertiser #675,Ad #3 of advertiser #675,https://www.amazon.com?advertiser=675&ad=3
2037,675,Ad from advertiser #675,Ad #4 of advertiser #675,https://www.amazon.com?advertiser=675&ad=4
2038,675,Ad from advertiser #675,Ad #5 of advertiser #675,https://www.amazon.com?advertiser=675&ad=5
2039,676,Ad from advertiser #676,Ad #1 of advertiser #676,https://www.amazon.com?advertiser=676&ad=1
2040,676,Ad from advertiser #676,Ad #2 of advertiser #676,https://www.amazon.com?advertiser=676&ad=2
2041,676,Ad from advertiser #676,Ad #3 of advertiser #676,https://www.amazon.com?advertiser=676&ad=3
2042,677,Ad from advertiser #677,Ad #1 of advertiser #677,https://www.amazon.com?advertiser=677&ad=1
2043,677,Ad from advertiser #677,Ad #2 of advertiser #677,https://www.amazon.com?advertiser=677&ad=2
2044,678,Ad from advertiser #678,Ad #1 of advertiser #678,https://www.amazon.com?advertiser=678&ad=1
2045,678,Ad from advertiser #678,Ad #2 of advertiser #678,https://www.amazon.com?advertiser=678&ad=2
2046,678,Ad from advertiser #678,Ad #3 of advertiser #678,https://www.amazon.com?advertiser=678&ad=3
2047,678,Ad from advertiser #678,Ad #4 of advertiser #678,https://www.amazon.com?advertiser=678&ad=4
2048,679,Ad from advertiser #679,Ad #1 of advertiser #679,https://www.amazon.com?advertiser=679&ad=1
2049,679,Ad from advertiser #679,Ad #2 of advertiser #679,https://www.amazon.com?advertiser=679&ad=2
2050,680,Ad from advertiser #680,Ad #1 of advertiser #680,https://www.amazon.com?advertiser=680&ad=1
2051,680,Ad from advertiser #680,Ad #2 of advertiser #680,https://www.amazon.com?advertiser=680&ad=2
2052,680,Ad from advertiser #680,Ad #3 of advertiser #680,https://www.amazon.com?advertiser=680&ad=3
2053,680,Ad from advertiser #680,Ad #4 of advertiser #680,https://www.amazon.com?advertiser=680&ad=4
2054,681,Ad from advertiser #681,Ad #1 of advertiser #681,https://www.amazon.com?advertiser=681&ad=1
2055,682,Ad from advertiser #682,Ad #1 of advertiser #682,https://www.amazon.com?advertiser=682&ad=1
2056,682,Ad from advertiser #682,Ad #2 of advertiser #682,https://www.amazon.com?advertiser=682&ad=2
2057,682,Ad from advertiser #682,Ad #3 of advertiser #682,https://www.amazon.com?advertiser=682&ad=3
2058,682,Ad from advertiser #682,Ad #4 of advertiser #682,https://www.amazon.com?advertiser=682&ad=4
2059,682,Ad from advertiser #682,Ad #5 of advertiser #682,https://www.amazon.com?advertiser=682&ad=5
2060,683,Ad from advertiser #683,Ad #1 of advertiser #683,https://www.amazon.com?advertiser=683&ad=1
2061,684,Ad from advertiser #684,Ad #1 of advertiser #684,https://www.amazon.com?advertiser=684&ad=1
2062,685,Ad from advertiser #685,Ad #1 of advertiser #685,https://www.amazon.com?advertiser=685&ad=1
2063,685,Ad from advertiser #685,Ad #2 of advertiser #685,https://www.amazon.com?advertiser=685&ad=2
2064,685,Ad from advertiser #685,Ad #3 of advertiser #685,https://www.amazon.com?advertiser=685&ad=3
2065,686,Ad from advertiser #686,Ad #1 of advertiser #686,https://www.amazon.com?advertiser=686&ad=1
2066,686,Ad from advertiser #686,Ad #2 of advertiser #686,https://www.amazon.com?advertiser=686&ad=2
2067,686,Ad from advertiser #686,Ad #3 of advertiser #686,https://www.amazon.com?advertiser=686&ad=3
2068,686,Ad from advertiser #686,Ad #4 of advertiser #686,https://www.amazon.com?advertiser=686&ad=4
2069,687,Ad from advertiser #687,Ad #1 of advertiser #687,https://www.amazon.com?advertiser=687&ad=1
2070,687,Ad from advertiser #687,Ad #2 of advertiser #687,https://www.amazon.com?advertiser=687&ad=2
2071,687,Ad from advertiser #687,Ad #3 of advertiser #687,https://www.amazon.com?advertiser=687&ad=3
2072,687,Ad from advertiser #687,Ad #4 of advertiser #687,https://www.amazon.com?advertiser=687&ad=4
2073,687,Ad from advertiser #687,Ad #5 of advertiser #687,https://www.amazon.com?advertiser=687&ad=5
2074,688,Ad from advertiser #688,Ad #1 of advertiser #688,https://www.amazon.com?advertiser=688&ad=1
2075,688,Ad from advertiser #688,Ad #2 of advertiser #688,https://www.amazon.com?advertiser=688&ad=2
2076,688,Ad from advertiser #688,Ad #3 of advertiser #688,https://www.amazon.com?advertiser=688&ad=3
2077,689,Ad from advertiser #689,Ad #1 of advertiser #689,https://www.amazon.com?advertiser=689&ad=1
2078,689,Ad from advertiser #689,Ad #2 of advertiser #689,https://www.amazon.com?advertiser=689&ad=2
2079,690,Ad from advertiser #690,Ad #1 of advertiser #690,https://www.amazon.com?advertiser=690&ad=1
2080,690,Ad from advertiser #690,Ad #2 of advertiser #690,https://www.amazon.com?advertiser=690&ad=2
2081,690,Ad from advertiser #690,Ad #3 of advertiser #690,https://www.amazon.com?advertiser=690&ad=3
2082,690,Ad from advertiser #690,Ad #4 of advertiser #690,https://www.amazon.com?advertiser=690&ad=4
2083,691,Ad from advertiser #691,Ad #1 of advertiser #691,https://www.amazon.com?advertiser=691&ad=1
2084,691,Ad from advertiser #691,Ad #2 of advertiser #691,https://www.amazon.com?advertiser=691&ad=2
2085,691,Ad from advertiser #691,Ad #3 of advertiser #691,https://www.amazon.com?advertiser=691&ad=3
2086,692,Ad from advertiser #692,Ad #1 of advertiser #692,https://www.amazon.com?advertiser=692&ad=1
2087,693,Ad from advertiser #693,Ad #1 of advertiser #693,https://www.amazon.com?advertiser=693&ad=1
2088,693,Ad from advertiser #693,Ad #2 of advertiser #693,https://www.amazon.com?advertiser=693&ad=2
2089,693,Ad from advertiser #693,Ad #3 of advertiser #693,https://www.amazon.com?advertiser=693&ad=3
2090,693,Ad from advertiser #693,Ad #4 of advertiser #693,https://www.amazon.com?advertiser=693&ad=4
2091,693,Ad from advertiser #693,Ad #5 of advertiser #693,https://www.amazon.com?advertiser=693&ad=5
2092,694,Ad from advertiser #694,Ad #1 of advertiser #694,https://www.amazon.com?advertiser=694&ad=1
2093,694,Ad from advertiser #694,Ad #2 of advertiser #694,https://www.amazon.com?advertiser=694&ad=2
2094,694,Ad from advertiser #694,Ad #3 of advertiser #694,https://www.amazon.com?advertiser=694&ad=3
2095,694,Ad from advertiser #694,Ad #4 of advertiser #694,https://www.amazon.com?advertiser=694&ad=4
2096,694,Ad from advertiser #694,Ad #5 of advertiser #694,https://www.amazon.com?advertiser=694&ad=5
2097,695,Ad from advertiser #695,Ad #1 of advertiser #695,https://www.amazon.com?advertiser=695&ad=1
2098,696,Ad from advertiser #696,Ad #1 of advertiser #696,https://www.amazon.com?advertiser=696&ad=1
2099,697,Ad from advertiser #697,Ad #1 of advertiser #697,https://www.amazon.com?advertiser=697&ad=1
2100,697,Ad from advertiser #697,Ad #2 of advertiser #697,https://www.amazon.com?advertiser=697&ad=2
2101,697,Ad from advertiser #697,Ad #3 of advertiser #697,https://www.amazon.com?advertiser=697&ad=3
2102,697,Ad from advertiser #697,Ad #4 of advertiser #697,https://www.amazon.com?advertiser=697&ad=4
2103,698,Ad from advertiser #698,Ad #1 of advertiser #698,https://www.amazon.com?advertiser=698&ad=1
2104,699,Ad from advertiser #699,Ad #1 of advertiser #699,https://www.amazon.com?advertiser=699&ad=1
2105,699,Ad from advertiser #699,Ad #2 of advertiser #699,https://www.amazon.com?advertiser=699&ad=2
2106,700,Ad from advertiser #700,Ad #1 of advertiser #700,https://www.amazon.com?advertiser=700&ad=1
2107,701,Ad from advertiser #701,Ad #1 of advertiser #701,https://www.amazon.com?advertiser=701&ad=1
2108,701,Ad from advertiser #701,Ad #2 of advertiser #701,https://www.amazon.com?advertiser=701&ad=2
2109,701,Ad from advertiser #701,Ad #3 of advertiser #701,https://www.amazon.com?advertiser=701&ad=3
2110,701,Ad from advertiser #701,Ad #4 of advertiser #701,https://www.amazon.com?advertiser=701&ad=4
2111,702,Ad from advertiser #702,Ad #1 of advertiser #702,https://www.amazon.com?advertiser=702&ad=1
2112,702,Ad from advertiser #702,Ad #2 of advertiser #702,https://www.amazon.com?advertiser=702&ad=2
2113,703,Ad from advertiser #703,Ad #1 of advertiser #703,https://www.amazon.com?advertiser=703&ad=1
2114,703,Ad from advertiser #703,Ad #2 of advertiser #703,https://www.amazon.com?advertiser=703&ad=2
2115,704,Ad from advertiser #704,Ad #1 of advertiser #704,https://www.amazon.com?advertiser=704&ad=1
2116,704,Ad from advertiser #704,Ad #2 of advertiser #704,https://www.amazon.com?advertiser=704&ad=2
2117,704,Ad from advertiser #704,Ad #3 of advertiser #704,https://www.amazon.com?advertiser=704&ad=3
2118,704,Ad from advertiser #704,Ad #4 of advertiser #704,https://www.amazon.com?advertiser=704&ad=4
2119,704,Ad from advertiser #704,Ad #5 of advertiser #704,https://www.amazon.com?advertiser=704&ad=5
2120,705,Ad from advertiser #705,Ad #1 of advertiser #705,https://www.amazon.com?advertiser=705&ad=1
2121,705,Ad from advertiser #705,Ad #2 of advertiser #705,https://www.amazon.com?advertiser=705&ad=2
2122,705,Ad from advertiser #705,Ad #3 of advertiser #705,https://www.amazon.com?advertiser=705&ad=3
2123,705,Ad from advertiser #705,Ad #4 of advertiser #705,https://www.amazon.com?advertiser=705&ad=4
2124,706,Ad from advertiser #706,Ad #1 of advertiser #706,https://www.amazon.com?advertiser=706&ad=1
2125,706,Ad from advertiser #706,Ad #2 of advertiser #706,https://www.amazon.com?advertiser=706&ad=2
2126,706,Ad from advertiser #706,Ad #3 of advertiser #706,https://www.amazon.com?advertiser=706&ad=3
2127,707,Ad from advertiser #707,Ad #1 of advertiser #707,https://www.amazon.com?advertiser=707&ad=1
2128,708,Ad from advertiser #708,Ad #1 of advertiser #708,https://www.amazon.com?advertiser=708&ad=1
2129,708,Ad from advertiser #708,Ad #2 of advertiser #708,https://www.amazon.com?advertiser=708&ad=2
2130,708,Ad from advertiser #708,Ad #3 of advertiser #708,https://www.amazon.com?advertiser=708&ad=3
2131,708,Ad from advertiser #708,Ad #4 of advertiser #708,https://www.amazon.com?advertiser=708&ad=4
2132,709,Ad from advertiser #709,Ad #1 of advertiser #709,https://www.amazon.com?advertiser=709&ad=1
2133,709,Ad from advertiser #709,Ad #2 of advertiser #709,https://www.amazon.com?advertiser=709&ad=2
